WBSFOPP109,GORE-TEX® PACLITE® RAIN PANT,GORE-TEX® PACLITE® RAIN PANT,"A super light, super packable pant featuring the latest GORE-TEX® Paclite® fabric technology. ",Outerwear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_goretex_paclite_pant_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_goretex_paclite_pant_blue.jpg,http://www.westbranchangler.com/WBSFOPP109,199.95
WBSFOWH110,WINDSTOPPER® SOFTSHELL HOODY,WINDSTOPPER® SOFTSHELL HOODY,"After years of requests, the Hoody makes the line-up of Simms technical outerwear. This jacket is destined to become one of your favorite WINDSTOPPER® pieces.",Outerwear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/windstopper_softshell_jacket_black.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/windstopper_softshell_jacket_black.jpg,http://www.westbranchangler.com/WBSFOWH110,219.95
WBSFPDA109,DRY CREEK™ CAMERA BAG ,DRY CREEK™ CAMERA BAG ,Don't let wet conditions keep you from getting the shot of a lifetime. ,Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_drycreek_camera_bag_2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_drycreek_camera_bag_2009.jpg,http://www.westbranchangler.com/WBSFPDA109,39.95
WBSFPDB109,DRY CREEK™ DAY PACK ,DRY CREEK™ DAY PACK ,"More than just a great fitting day pack, it easily converts into a multi-functional fishing system by attaching one of our Dry Creek™ or Headwaters™ packs.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_drycreek_day_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_drycreek_day_pack.jpg,http://www.westbranchangler.com/WBSFPDB109,129.95
WBSFPDC109,DRY CREEK™ CHEST PACK,DRY CREEK™ CHEST PACK,"Attach this minimalist bag to our Dry Creek™ or Headwaters™ packs or wear it solo one of our belts for 384 cubic inches of water-resistant, durable storage.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_dry_creek_chest_pack_2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_dry_creek_chest_pack_2009.jpg,http://www.westbranchangler.com/WBSFPDC109,79.95
WBSFPDH109,DRY CREEK™ HIP PACK,DRY CREEK™ HIP PACK,You won’t even feel this body-hugging pack whether you’re crossing a dicey string creek or casting off a drift boat. ,Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_dry_creek_chest_hip_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_dry_creek_chest_hip_pack.jpg,http://www.westbranchangler.com/WBSFPDH109,99.95
WBSFPFP109,DRY CREEK™ FLATS PACK ,DRY CREEK™ FLATS PACK ,"Built to protect your necessities from saltwater corrosion, this straightforward design wears on your waist or as a sling pack. A simple, weatherproof storage system.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_dry_creek _flats_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_dry_creek _flats_pack.jpg,http://www.westbranchangler.com/WBSFPFP109,89.95
WBSFPGB109,DRY CREEK™ GUIDE BACKPACK ,DRY CREEK™ GUIDE BACKPACK ,Pick this high storage pack off the luggage carousel and carry it through a storm knowing that all of the gear you packed will stay as dry as when you packed it.,Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_drycreek_guide_backpack_2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_drycreek_guide_backpack_2009.jpg,http://www.westbranchangler.com/WBSFPGB109,189.95
WBSFPHC109,HEADWATERS™ CHEST PACK ,HEADWATERS™ CHEST PACK ,"Our chest pack keeps your fly boxes and tools right where you need them without getting in the way of a cast. Attach this to the front or back of our Headwatersâ„¢ Backpack or Day Pack for easy access, or wear it alone for a light easy-to-reach gear kit.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/headwaters_chest_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/headwaters_chest_pack.jpg,http://www.westbranchangler.com/WBSFPHC109,69.95
WBSFPHH109,HEADWATERS™ CHEST/HIP PACK ,HEADWATERS™ CHEST/HIP PACK ,"Built to withstand the rigors of fresh or saltwater fishing, this versatile bag offers 440 cubic inches of storage and weighs only 19.2 ounces.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_chect_hip_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_chect_hip_pack.jpg,http://www.westbranchangler.com/WBSFPHH109,79.95
WBSFPHP109,HEADWATERS™ DAY PACK,HEADWATERS™ DAY PACK,"Head out for a day on the water, on a trail, or to the airport with 1,760 cubic inches of durable, ergonomic storage. Easily combine our Headwaters Chest Pack to the front to add an additional 300 cubic inches of out-of-the-way, accessible space.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_day_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_day_pack.jpg,http://www.westbranchangler.com/WBSFPHP109,119.95
WBSFPHS109,HEADWATERS™ SLING PACK ,HEADWATERS™ SLING PACK ,"This no-nonsense pack gives you easy access to tippets, flies and tools and then swivels out of the way so you can quickly get back to fishing.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_sling_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_sling_pack.jpg,http://www.westbranchangler.com/WBSFPHS109,59.95
WBSFPHW109,HEADWATERS™ WAIST PACK,HEADWATERS™ WAIST PACK,"Designed to carry a lot of gear and fit great when it's packed full, you'll wear it on the boat, the river and as a carry-on while traveling.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_waist_pack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_waist_pack.jpg,http://www.westbranchangler.com/WBSFPHW109,99.95
WBSFPRP109,DRY CREEK™ ROLLTOP BACKPACK ,DRY CREEK™ ROLLTOP BACKPACK ,"Just toss our super tough 1,365 cubic inch pack into the boat and forget about it. Well placed access points make it simple to find your gear, and easily add-on our Dry Creek™ and Headwaters™ packs when needed.",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_dry_creek_roll_top_backpack.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_dry_creek_roll_top_backpack.jpg,http://www.westbranchangler.com/WBSFPRP109,149.95
WBSFPRT110,HEADWATERS™ SINGLE ROD TUBE 4 PIECE,HEADWATERS™ SINGLE ROD TUBE 4 PIECE,"Same rod tube design as the double, but offered for single reel-on/rod storage. Save time and protect your investments. ",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFPRT110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFPRT110.jpg,http://www.westbranchangler.com/WBSFPRT110,69.95
WBSFPRT210,HEADWATERS™ DOUBLE ROD TUBE 4 PIECE,HEADWATERS™ DOUBLE ROD TUBE 4 PIECE,"Same rod tube as the single, but offered for double reel-on/rod storage. Save time and protect your investments. ",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFPRT210.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFPRT210.jpg,http://www.westbranchangler.com/WBSFPRT210,89.95
WBSFPRT310,HEADWATERS™ SINGLE ROD TUBE 2 PIECE ,HEADWATERS™ SINGLE ROD TUBE 2 PIECE ,"Same rod tube design as the double, but offered for single reel-on/rod storage. Save time and protect your investments. ",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFPRT310.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFPRT310.jpg,http://www.westbranchangler.com/WBSFPRT310,79.95
WBSFPRT410,HEADWATERS™ DOUBLE ROD TUBE 2 PIECE ,HEADWATERS™ DOUBLE ROD TUBE 2 PIECE ,"Same rod tube design as the single, but offered for double reel-on/rod storage. Save time and protect your investments. ",Packs, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFPRT410.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFPRT410.jpg,http://www.westbranchangler.com/WBSFPRT410,99.95
WBSFMS406,SPORT CREW SOCKS ,SPORT CREW SOCKS ,A lighter version than the Simms Wading Socks. Great for all-around use.,Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/sport_crew_socks.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/sport_crew_socks.jpg,http://www.westbranchangler.com/WBSFMS406,16.95
WBSFANS,NEOPRENE WADING SOCKS ,NEOPRENE WADING SOCKS ,Ideal to wear with our wading sandals when fishing cold rivers on hot days,Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_neoprene_wading_sock_grey.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_neoprene_wading_sock_grey.jpg,http://www.westbranchangler.com/WBSFANS,19.95
WBSFHIC109,BOOT SOCK 2-PACK,BOOT SOCK 2-PACK,"Never run short on socks when you are packing for your trip to Alaska. A great value - technical, durable, comfortable and convenient.",Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_boot_socks_2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_boot_socks_2009.jpg,http://www.westbranchangler.com/WBSFHIC109,19.95
WBSFHIE109,EXSTREAM™ SOCKS,EXSTREAM™ SOCKS,The heaviest sock available from Simms. A must for cold-weather fishing.,Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/extreme_wading_socks_2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/extreme_wading_socks_2009.jpg,http://www.westbranchangler.com/WBSFHIE109,24.95
WBSFHIL209,LINER SOCK ,LINER SOCK ,"Updated for 2009, our Liner Socks feature polypropylene for excellent wicking and X-Static nylon to eliminate foot odor. Wear under wading socks for added warmth.",Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_waderwick_liner_sock.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_waderwick_liner_sock.jpg,http://www.westbranchangler.com/WBSFHIL209,8.95
WBSFHIP109,BOOT SOCK/LINER COMBO ,BOOT SOCK/LINER COMBO ,"This affordable, functional pack combines two of our top performers, the Boot Sock and the Liner Sock. You'll have wicking and anti-odor performance with terrific insulation.",Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_boot_socks_lineer_combo2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_boot_socks_lineer_combo2009.jpg,http://www.westbranchangler.com/WBSFHIP109,19.95
WBSFHIS109,SIMMS WADING SOCKS ,SIMMS WADING SOCKS ,"A warm, comfortable sock that absorbs moisture. Great for wearing with waders with a durable, comfortable fit. ",Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_wading_sock_2009.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_wading_sock_2009.jpg,http://www.westbranchangler.com/WBSFHIS109,19.95
WBSFHIW109,WET WADING SOCKS,WET WADING SOCKS,"Redesigned to offer more support, cushion, durability and comfort. Designed to fold over our Flats Sneaker or wading boots to filter out sand and mud.",Socks,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_wet_wading_socks.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_wet_wading_socks.jpg,http://www.westbranchangler.com/WBSFHIW109,19.95
WBSFCVG210,HEADWATERS™ SHIRT,HEADWATERS™ SHIRT,A shirt that works hard for those who fish hard. This shirt is great on the flats in Islamorada and in a driftboat floating the Missouri.,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_shirt_grey.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_shirt_grey.jpg,http://www.westbranchangler.com/WBSFCVG210,49.95
WBSFCKS110,GUIDE SHIRT,GUIDE SHIRT,"An angler favorite, our Guide Shirt sports a new look for 2009 with the outstanding performance features of COR3 Technology and the comfort of cotton.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_guide_shirt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_guide_shirt_blue.jpg,http://www.westbranchangler.com/WBSFCKS110,59.95
WBSFCMS110,3XDRY® ESSEX SHIRT ,3XDRY® ESSEX SHIRT ,"Crafted from 100% performance cotton, the Essex combines casual-shirt comfort and fishing-shirt performance.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_essex_shirt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_essex_shirt_blue.jpg,http://www.westbranchangler.com/WBSFCMS110,69.95
WBSFCMS109,RIVERSIDE CHECK SHIRT,RIVERSIDE CHECK SHIRT,"Wear our Riverside Check Shirt from a meeting, to the plane, and onto the water for a day of bonefishing. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_riverside_check_shirt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_riverside_check_shirt_blue.jpg,http://www.westbranchangler.com/WBSFCMS109,69.95
WBSFCSE10,CURRIER SALTWATER T-SHIRT SERIES,CURRIER SALTWATER T-SHIRT SERIES,"Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tee_striper.jpeg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tee_striper.jpeg,http://www.westbranchangler.com/WBSFCSE10,29.95
WBSFCSD10,,,"Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tee_snook.jpeg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tee_snook.jpeg,http://www.westbranchangler.com/WBSFCSD10,29.95
WBSFCSC10,,,"Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tee_rooster.jpeg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tee_rooster.jpeg,http://www.westbranchangler.com/WBSFCSC10,29.95
WBSFCSB10,,,"Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tee_redfish.jpeg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tee_redfish.jpeg,http://www.westbranchangler.com/WBSFCSB10,29.95
WBSFCSA10,,,"Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tee_permit.jpeg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tee_permit.jpeg,http://www.westbranchangler.com/WBSFCSA10,29.95
WBSFCMS108,,,"Crafted from 100% performance cotton, the Essex combines casual-shirt comfort and fishing-shirt performance.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/essex_shirt_large.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/essex_shirt_large.jpg,http://www.westbranchangler.com/WBSFCMS108,69.95
WBSFCF,CURRIER FRESHWATER T-SHIRT SERIES,CURRIER FRESHWATER T-SHIRT SERIES,"Simms quality technical t's featuring fish illustrations by Jeff Currier, artist and passionate angler.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/currier_freshwater_t-shirt_series.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/currier_freshwater_t-shirt_series.jpg,http://www.westbranchangler.com/WBSFCF,24.95
WBSFALW,NYLON WEB BELT - ELLIPSE BUCKLE,NYLON WEB BELT - ELLIPSE BUCKLE,"A perennial best seller, our 100% nylon belt is available in a range of color and pattern choices. Buckle features an engraved Simms fish. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFALW.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFALW.jpg,http://www.westbranchangler.com/WBSFALW,16.95
WBSFCCS109,STRIPER CHECK SHIRT,STRIPER CHECK SHIRT,It's a great looking shirt in a functional design combined with performance cotton. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_striper_check_shirt_orange.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_striper_check_shirt_orange.jpg,http://www.westbranchangler.com/WBSFCCS109,69.95
WBSFCDY,DEYOUNG T-SHIRT SERIES,DEYOUNG T-SHIRT SERIES,"Derek DeYoung, one of three featured artists in the 2009 Simms T-shirt collection, offers a contemporary style to fish illustrations. The vibrant colors and unique style of his art pop off of the white t-shirt. The perfect addition to any angler's closet.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_deyoung_pheasant_tail.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_deyoung_pheasant_tail.jpg,http://www.westbranchangler.com/WBSFCDY,24.95
WBSFCGS109,GUIDE SHORT ,GUIDE SHORT ,"Redesigned with an updated look and more storage. Like the Guide Pants, these quick-drying shorts offer functional performance in a comfortable fit.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_guide_short_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_guide_short_khaki.jpg,http://www.westbranchangler.com/WBSFCGS109,49.95
WBSFCHD109,SOLARFLEX® HOODY ,SOLARFLEX® HOODY ,"Designed specifically for hard-core flats guides, this shirt strikes the perfect balance between lightweight high-tech performance and uncompromising sun protection.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_solarflex_hoody_lt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_solarflex_hoody_lt_green.jpg,http://www.westbranchangler.com/WBSFCHD109,59.95
WBSFCLT110,TOURNAMENT SHIRT,TOURNAMENT SHIRT,A 100% cotton fishing shirt designed for masters and aspiring anglers alike. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tournament_shirt_lt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tournament_shirt_lt_blue.jpg,http://www.westbranchangler.com/WBSFCLT110,39.95
WBSFCPF109,SOLARFLEX® SHIRT,SOLARFLEX® SHIRT,"100% protection and technical performance in a shirt so comfortable and light, you'll hardly know you're wearing anything. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_solarflex_shirt_lt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_solarflex_shirt_lt_blue.jpg,http://www.westbranchangler.com/WBSFCPF109,49.95
WBSFCPS109,TROUT POLO,TROUT POLO,"Redesigned with our lightweight 100% Performance Cotton Pique fabric, this casual favorite will become your standard summer everyday wear.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_trout_polo_lt_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_trout_polo_lt_khaki.jpg,http://www.westbranchangler.com/WBSFCPS109,39.95
WBSFCSH109,SUPERLIGHT SHORT,SUPERLIGHT SHORT,"The same lightweight, technical advantages and features as the Superlight Zip-Off Pant. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_short_dk_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_short_dk_khaki.jpg,http://www.westbranchangler.com/WBSFCSH109,49.95
WBSFCSL109,ULTRALIGHT SHIRT,ULTRALIGHT SHIRT,"A new design for 2009 - the lightest, most technical fishing shirt coming to a hot weather fishing destination near you.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_ultralight_shirt_aqua.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_ultralight_shirt_aqua.jpg,http://www.westbranchangler.com/WBSFCSL109,129.95
WBSFCSL209,SUPERLIGHT SHIRT,SUPERLIGHT SHIRT,"When permit fishing in Boca Paila or trying to land a Silver King in Florida, we recommend you bring along a dependable fishing rod, your lucky rabbit's foot, a lot of water...and your Superlight Shirt. You'll have excellent sun protection in a super lightweight fabric.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_shirt_lt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_shirt_lt_green.jpg,http://www.westbranchangler.com/WBSFCSL209,99.95
WBSFCSP109,SUPERLIGHT PANT,SUPERLIGHT PANT,"These pants have the same lightweight, technical advantages and features as the Superlight Zip-Off. The Superlight Pants round out the perfect hot weather fishing outfit when paired with our Ultralight or Superlight Shirts. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_pant_dk_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_pant_dk_khaki.jpg,http://www.westbranchangler.com/WBSFCSP109,69.95
WBSFCSS109,MICROCHECK PUCKER SHIRT,MICROCHECK PUCKER SHIRT,This is the mother of all puckers...shirts that is. Lightweight textured fabric in a casual design that will perform on and off the water.,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_microcheck_pucker_shirt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_microcheck_pucker_shirt_green.jpg,http://www.westbranchangler.com/WBSFCSS109,59.95
WBSFCSTF,STIDHAM T-SHIRT COLLECTION - FRESHWATER SERIES ,STIDHAM T-SHIRT COLLECTION - FRESHWATER SERIES ,"One of three featured artists in the Simms T-shirt Collection, Mike Stidham created these designs just for Simms. These T's make great gifts for your angling friends or to express your species of choice!",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_stidham_rainbow.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_stidham_rainbow.jpg,http://www.westbranchangler.com/WBSFCSTF,24.95
WBSFCSTS,STIDHAM T-SHIRT COLLECTION - SALTWATER SERIES ,STIDHAM T-SHIRT COLLECTION - SALTWATER SERIES ,"One of three featured artists in the Simms T-shirt Collection, Mike Stidham created these designs just for Simms. These T's make great gifts for your angling friends or to express your species of choice!",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_stidham_bonefish.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_stidham_bonefish.jpg,http://www.westbranchangler.com/WBSFCSTS,29.95
WBSFCSZ109,SUPERLIGHT ZIP-OFF PANT,SUPERLIGHT ZIP-OFF PANT,"A great compliment to our Ultralight and Superlight Shirts - lightweight, technical performance in a convenient zip-off design. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_zipoff_pant_dk_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_zipoff_pant_dk_khaki.jpg,http://www.westbranchangler.com/WBSFCSZ109,79.95
WBSFCTT109,TATTERSALL SHIRT,TATTERSALL SHIRT,This casual short sleeve shirt performs whether you are catching fish or telling fish stories. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tattersall_shirt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tattersall_shirt_green.jpg,http://www.westbranchangler.com/WBSFCTT109,49.95
WBSFCWP109,WOMEN'S SUPERLIGHT ZIP-OFF PANT,WOMEN'S SUPERLIGHT ZIP-OFF PANT,"A great compliment to our women's fishing shirts, these cool, quick-drying pants fit great and look good - on or off the water. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWP109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWP109.jpg,http://www.westbranchangler.com/WBSFCWP109,69.95
WBSFCWR109,WOMEN'S COTTONWOOD SHIRT,WOMEN'S COTTONWOOD SHIRT,"Another terrific fishing shirt from Simms for women that combines high performance, lightweight fabric with a great fit. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWR109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWR109.jpg,http://www.westbranchangler.com/WBSFCWR109,69.95
WBSFCWW109,WOMEN'S SUPERLIGHT SHIRT,WOMEN'S SUPERLIGHT SHIRT,"A technical shirt to compliment our women's collection. Stylish design, outstanding warm weather performance.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWW109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWW109.jpg,http://www.westbranchangler.com/WBSFCWW109,99.95
WBSFCWY109,WOMEN'S TRIBUTARY SHIRT ,WOMEN'S TRIBUTARY SHIRT ,"After years of requests from female anglers, we are finally bringing a technical women's fishing shirt to the market - with a sense of style.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/photo_not_available.gif,http://www.westbranchangler.com/assetstore/site/images/items/325x325/photo_not_available.gif,http://www.westbranchangler.com/WBSFCWY109,79.95
WBSFCZP109,GUIDE ZIP-OFF PANT,GUIDE ZIP-OFF PANT,Redesigned in 2009 with an updated look and more storage. These quick-drying pants offer functional performance and excellent sun protection.,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_guide_zipoff_pant_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_guide_zipoff_pant_blue.jpg,http://www.westbranchangler.com/WBSFCZP109,69.95
WBSFCTR110,BLUEWATER™ SHIRT,BLUEWATER™ SHIRT,"Redesigned for 2010, this purpose-built shirt is perfect for the flats angler seeking the ultimate in sun protection and performance.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_bluewater_shirt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_bluewater_shirt_blue.jpg,http://www.westbranchangler.com/WBSFCTR110,69.95
WBSFATB110,NYLON WEB BELT - T-LOCK BUCKLE,NYLON WEB BELT - T-LOCK BUCKLE,"A perennial best seller, our 100% nylon belt is available in a range of color and pattern choices. The plastic cam lock buckle features a laser-etched Simms logo. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFATB110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFATB110.jpg,http://www.westbranchangler.com/WBSFATB110,14.95
WBSFAVB110,NYLON WEB BELT - VIPER BUCKLE,NYLON WEB BELT - VIPER BUCKLE,"A perennial best seller, our 100% nylon belt is available in a range of color and pattern choices. Buckle features aircraft grade aluminum with laser-etched Simms logo. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFAVB110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFAVB110.jpg,http://www.westbranchangler.com/WBSFAVB110,19.95
WBSFCNF110,FLYAWAY SOLID SHIRT,FLYAWAY SOLID SHIRT,"Expanding on the protection story in our Technical Sportswear category, our No Fly Zone™ shirts offer the latest and greatest in insect repellent technology in a fabric & design that is perfect for any fisherman. Features UPF 50 sun protection! ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCNF110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCNF110.jpg,http://www.westbranchangler.com/WBSFCNF110,89.95
